,title,link,product_id,product_price,sale-num,comment_num
36,優衣庫女裝羅紋高領T恤(長袖)428316UNIQLO,//detail.tmall.com/item.htm?id=626031387392,626031387392,59.00,133791,15373
37,優衣庫女裝HEATTECH搖粒絨兩翻領T恤418240UNIQLO,//detail.tmall.com/item.htm?id=630866442384,630866442384,59.00,23599,3076
38,優衣庫女裝AIRism棉混紡羅紋BraT恤(打底衫)(舒爽內衣)428040,//detail.tmall.com/item.htm?id=623127944983,623127944983,59.00,23339,1446
39,優衣庫女裝花式圓領T恤(短袖)422722UNIQLO,//detail.tmall.com/item.htm?id=611525428517,611525428517,59.00,57276,105
40,優衣庫女裝羅紋船領BRAT恤(法式袖)(打底衫)423071UNIQLO,//detail.tmall.com/item.htm?id=621850345150,621850345150,59.00,11651,666
41,優衣庫女裝AIRism防紫外線網眼半拉鏈T恤(防曬衣)426142,//detail.tmall.com/item.htm?id=611818011062,611818011062,99.00,3726,251
42,優衣庫【設計師合作款】男裝/女裝圓領T恤(長袖)429158UNIQLO,//detail.tmall.com/item.htm?id=636712951295,636712951295,99.00,6904,776
43,優衣庫女裝HEATTECHEXW兩翻領T恤(長袖)(溫暖內衣)428498,//detail.tmall.com/item.htm?id=636900362737,636900362737,99.00,225,19
44,優衣庫女裝HEATTECHEXWU領T恤(八分袖)(溫暖內衣)428496,//detail.tmall.com/item.htm?id=636572573736,636572573736,99.00,356,39
45,優衣庫女裝HEATTECHEXW圓領T恤428497,//detail.tmall.com/item.htm?id=636897054381,636897054381,99.00,751,87
46,優衣庫女裝條紋船領T恤(長袖)431870UNIQLO,//detail.tmall.com/item.htm?id=627819219830,627819219830,39.00,41962,5899
47,優衣庫女裝華夫格圓領T恤(長袖“優衣庫好感T”)433791,//detail.tmall.com/item.htm?id=635931122438,635931122438,79.00,17798,1659
48,優衣庫女裝AIRismV領長T恤(短袖)(涼感T)422809UNIQLO,//detail.tmall.com/item.htm?id=619415878522,619415878522,59.00,10192,382
49,優衣庫女裝DRY-EX圓領T恤(短袖)424169UNIQLO,//detail.tmall.com/item.htm?id=623693157243,623693157243,59.00,3002,155
50,優衣庫女裝羅紋圓領T恤(長袖)437680UNIQLO,//detail.tmall.com/item.htm?id=637958699478,637958699478,59.00,7031,541
