displayUserNick,auctionSku,rateDate,rateContent
长***儿,颜色分类:09 黑色;尺码:165/92A/XL,2021-02-21 19:02:42,尺码大了，轻薄款
t***2,颜色分类:69 藏青色;尺码:160/84A/M,2021-02-17 10:29:39,面料确实容易沾灰，摩擦会沙沙响，款式很棒。162，55kg，穿中号合身。衣服较长，如果要宽松效果想买大一号的，要兼顾考虑身高及鞋跟高。
j***x,颜色分类:09 黑色;尺码:160/88A/L,2021-02-16 12:26:19,质量好，轻便，就是买太大了，退了
b***e,颜色分类:09 黑色;尺码:165/92A/XL,2021-02-15 17:21:22,款式不错，也很轻薄，只是面料一般，会沾毛，也容易跑毛，整体性价比一般。
s***1,颜色分类:09 黑色;尺码:160/88A/L,2021-02-15 10:38:35,不错，有型，磨砂黑显得很高级
海***7,颜色分类:09 黑色;尺码:160/84A/M,2021-02-14 19:02:37,整体评价：衣服挺好的，有型 版型风格：很有型，妈妈很喜欢 材质厚度：厚度适中 我的身高体重：162.126斤穿84A正好
y***6,颜色分类:76 紫色;尺码:160/84A/M,2021-02-09 17:36:14,紫色很好看，166 54 穿M码合适
g***0,颜色分类:09 黑色;尺码:165/92A/XL,2021-02-05 08:11:46,衣服很薄，但很舒服，就是有点大
假***笑,颜色分类:09 黑色;尺码:160/88A/L,2021-02-04 18:45:12,昨天下单，今天收到货，还是很快的，拿回家试穿了一下，感觉不太好看，显老😂。但是还是留下了，因为质量很好。轻便。买大了一号，160/84应该正好。身高161，体重53kg，胸围92，穿宽松毛衣能穿下，不紧身，略微宽松。到膝盖下一点点。
花***0,颜色分类:09 黑色;尺码:165/92A/XL,2021-02-01 20:18:45,很好
n***9,颜色分类:09 黑色;尺码:165/92A/XL,2021-02-01 09:40:47,帮远在海外的朋友买的哈哈，她所在地没有黑色款，但是就是很喜欢这件衣服，不惜在祖国下单哈哈哈哈，也是真爱了，宝贝很轻快，款式很好看，搞得我都想买一件了，不错不错
友***情,颜色分类:09 黑色;尺码:155/80A/S,2021-01-30 19:09:05,很好
凌***华,颜色分类:09 黑色;尺码:160/88A/L,2021-01-30 16:02:24,买给妈**，我**较挑剔，这件羽绒服一到手就直接穿了，挺难的
我***1,颜色分类:69 藏青色;尺码:160/84A/M,2021-01-30 12:28:12,除了有点味道，码数有点大
t***7,颜色分类:09 黑色;尺码:165/92A/XL,2021-01-28 16:36:03,款式可以，就是客服服务有点跟不上
靡***花,颜色分类:09 黑色;尺码:155/80A/S,2021-01-28 11:51:25,此用户没有填写评论!
漫***号,颜色分类:09 黑色;尺码:160/84A/M,2021-01-28 09:48:48,160cm 114kg买了L偏大，m码刚好合适
c***0,颜色分类:09 黑色;尺码:160/88A/L,2021-01-27 21:34:00,162，105斤，实体店试的S，修身。买的L，喜欢模特穿起来的感觉：）
小***晕,颜色分类:69 藏青色;尺码:165/92A/XL,2021-01-27 16:20:56,给妈妈买的，其实就是样子贵，质量感觉也就那么回事
m***y,颜色分类:69 藏青色;尺码:155/80A/S,2021-01-27 13:14:03,为什么衣服退了钱不退，电话还打不通，去哪里投诉
拒***5,颜色分类:69 藏青色;尺码:155/80A/S,2021-01-27 11:59:58,很有设计感，修身显瘦，轻薄保暖，冬天足够。比平时买小一码就👌。
t***3,颜色分类:69 藏青色;尺码:160/84A/M,2021-01-27 09:33:17,穿起来很暖和，方便携带
海***墨,颜色分类:09 黑色;尺码:155/80A/S,2021-01-26 22:07:02,优衣库家的羽绒服是真的好穿，又轻又暖，样子也不烂大街
开***霞,颜色分类:09 黑色;尺码:160/84A/M,2021-01-26 16:34:02,和此卖家交流，自觉七经八脉为之一畅，我在淘宝买了这么多年，所谓看过&quot;****无数，但与卖家您交流，我只想说，老板你实在是太好了。 你的高尚情*太让人感动了。
朵***m,颜色分类:09 黑色;尺码:155/80A/S,2021-01-26 14:30:46,此用户没有填写评论!
贝***小,颜色分类:09 黑色;尺码:160/84A/M,2021-01-26 14:07:01,太好穿了，够长保暖轻盈，太适合南方的阴雨天气了
h***6,颜色分类:69 藏青色;尺码:160/88A/L,2021-01-25 20:15:54,很好看啊 有种空姐的感觉
s***仰,颜色分类:09 黑色;尺码:165/92A/XL,2021-01-25 17:16:12,质量很好啊，刚刚好！
t***6,颜色分类:69 藏青色;尺码:160/88A/L,2021-01-25 12:29:42,还不错，暖和
跩***怕,颜色分类:09 黑色;尺码:160/84A/M,2021-01-25 09:21:59,确实很薄
靖***2,颜色分类:69 藏青色;尺码:155/80A/S,2021-01-24 20:11:58,款式好看，有些钻绒，比较轻薄。
j***n,颜色分类:09 黑色;尺码:160/88A/L,2021-01-23 18:57:17,妈妈很喜欢
z***4,颜色分类:09 黑色;尺码:160/84A/M,2021-01-22 20:28:38,款式真的很好看，轻薄保暖
z***2,颜色分类:76 紫色;尺码:150/76A/XS,2021-01-22 18:15:24,好
卡***号,颜色分类:09 黑色;尺码:160/84A/M,2021-01-22 14:26:44,蛮好，和我实体店看到的一样，还便宜些
心***i,颜色分类:69 藏青色;尺码:160/84A/M,2021-01-22 12:50:27,版型风格：收腰很好，尺码很正，身高159体重108三围90/74/90穿M码正好合适
华***庆,颜色分类:76 紫色;尺码:160/84A/M,2021-01-21 22:28:41,设计师设计的羽绒服，很有设计感，很特别。收腰，像裙装。个子高的人穿会更好看。希望走绒不要太厉害。
张***雨,颜色分类:09 黑色;尺码:160/84A/M,2021-01-21 21:15:34,此用户没有填写评论!
l***e,颜色分类:09 黑色;尺码:165/92A/XL,2021-01-21 19:48:16,非常喜欢，推荐
打***嘟,颜色分类:69 藏青色;尺码:165/92A/XL,2021-01-21 19:27:13,客服特别差，没收到货，快递公司也承认丢了，客服就是拒绝补寄，四天协调无果。店大欺客，态度恶劣
迷***肉,颜色分类:09 黑色;尺码:160/88A/L,2021-01-21 11:48:31,有点漏绒，面料有点沾灰 很轻薄，剪裁版型比较简洁大方
m***g,颜色分类:09 黑色;尺码:155/80A/S,2021-01-21 09:37:11,版型很好，但是有些粘毛。希望以后出不太粘毛面料的版本。
四***昂,颜色分类:69 藏青色;尺码:155/80A/S,2021-01-20 21:04:48,160 92斤 正好合适 店里试过买的 藏青色显白
启***儿,颜色分类:69 藏青色;尺码:160/84A/M,2021-01-20 13:40:19,轻薄但保暖，款式简洁大方，颜色很衬肤色。 精良 轻微
蓝***星,颜色分类:69 藏青色;尺码:155/80A/S,2021-01-20 12:15:15,钻绒，但版型不错。
1***力,颜色分类:09 黑色;尺码:160/84A/M,2021-01-20 08:00:48,衣服的款式很漂亮，一直信耐优衣库的衣服。
s***8,颜色分类:69 藏青色;尺码:165/92A/XL,2021-01-20 07:34:49,很不错啊我妈很喜欢，又保暖又轻便
水***铺,颜色分类:69 藏青色;尺码:155/80A/S,2021-01-19 19:32:07,很满意，第二件了
h***2,颜色分类:69 藏青色;尺码:160/84A/M,2021-01-19 19:11:07,此用户没有填写评论!
红***h,颜色分类:69 藏青色;尺码:165/92A/XL,2021-01-17 16:41:24,版型很好看，穿上有腰身，很好看。不过不适合零下时穿，因为下摆太大了，钻风，腿冷！
白***彦,颜色分类:69 藏青色;尺码:160/88A/L,2021-01-17 08:43:12,售后服务差说直播间下单说送赠品迟迟不送不办事情客服干嘛促销啊，直播间福利骗人的
e***8,颜色分类:69 藏青色;尺码:160/84A/M,2021-01-16 21:56:26,孕39周了。这个衣服确实轻薄。也钻毛，但是我的还不算严重，优衣库家的羽绒我发现都钻毛。。。奈何款式设计的很好，想想还是留下了毕竟款式比较少。广东足够了，实用性比较强。
小***倩,颜色分类:09 黑色;尺码:160/88A/L,2021-01-16 20:47:28,超轻很暖和
断***新,颜色分类:69 藏青色;尺码:160/88A/L,2021-01-16 18:52:57,整体评价：讲真的买了后悔 版型风格：没有评论说的好看，甚至有点土 材质厚度：不厚，广东穿着还背冷。面料很差，摩擦声音沙沙的，听着很难受，粘尘很严重，容易脏！
旧***乐,颜色分类:09 黑色;尺码:155/80A/S,2021-01-15 23:46:23,跑绒严重
m***g,颜色分类:09 黑色;尺码:160/84A/M,2021-01-15 14:17:37,正价的时候买了蓝色。很轻 很暖和。感觉比普通的优衣库长羽绒服要保暖，或许是布料的关系吧，可以挡风？但真的很暖，在上海最低零下几度的时侯穿是完全没问题的。喜欢它保暖的来还非常轻 不太厚不臃肿。减价的时候再补件黑色&hellip;&hellip;毕竟不知道几时还会出+j联名款了。
a***蕾,颜色分类:69 藏青色;尺码:160/84A/M,2021-01-15 12:11:27,整体评价：身高164，体重108穿这个码宽松，小一号应该也可以，这个码富裕空间大。 材质厚度：不属于厚款，轻薄羽绒。 搭配建议：很喜欢这个款式，保暖又好看。
l***2,颜色分类:09 黑色;尺码:155/80A/S,2021-01-14 23:32:52,我的身高体重：155体重52kg合适，轻薄舒适
y***2,颜色分类:76 紫色;尺码:160/84A/M,2021-01-14 20:54:48,款型很不错
那***我,颜色分类:09 黑色;尺码:155/80A/S,2021-01-14 19:59:20,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！
香***0,颜色分类:09 黑色;尺码:160/84A/M,2021-01-14 19:30:32,不错，轻薄暖和，袖口是喇叭口，扩口型的，整体不错，轻微出毛也正常。
方***空,颜色分类:09 黑色;尺码:155/80A/S,2021-01-14 19:20:37,看起来普通，轻薄型。穿上身再配一下丸子头发型和艳丽口红是好看，因为衣服比较低调嘛！特别适合肤色好的小伙伴。建议比平时选小一码哦！
j***6,颜色分类:09 黑色;尺码:160/88A/L,2021-01-14 10:01:56,挺好的。
l***z,颜色分类:76 紫色;尺码:160/84A/M,2021-01-14 09:45:20,衣服本身没有问题，没有送配的收纳袋，客服联系不上，只有机器自动回复无关紧要的回复
w***a,颜色分类:76 紫色;尺码:165/92A/XL,2021-01-14 09:08:03,款式好看，长度够，毕竟是大师设计，颜色也漂亮，就是含绒量太少，东北三九天穿着太冷了，建议小一码！发货快
哈***啦,颜色分类:09 黑色;尺码:165/92A/XL,2021-01-13 13:44:30,可以
f***3,颜色分类:76 紫色;尺码:160/84A/M,2021-01-13 12:52:24,神仙效果 我的身高体重：165CM  56kg（解释一下因为健身，体脂20左右，所以看起来其实偏瘦）
偏***皇,颜色分类:09 黑色;尺码:155/80A/S,2021-01-13 12:49:21,版型很好看，一件能出行了。挺好的。下血本呀。
y***9,颜色分类:76 紫色;尺码:160/84A/M,2021-01-13 09:42:08,寄过来的衣服有一处瑕疵可以说得过去，现在寄来的有三处严重的瑕疵，如果我没仔细检查，剪了吊牌，洗了之后是不是要吃这个哑巴亏？和客服沟通也是爱理不理，机器式回答，完全不解释为什么会寄这样一件残次品过来，叫我退货说什么专员加急处理，结果还是机器式拖延，我在实体店看中的衣服，没码才在这网上买的，本来我就不愿意在淘宝买衣服，太拖沓，商品质量管理得不好，结果这次中招了！！！淘宝就是被这样的商家拖*的。
眼***h,颜色分类:69 藏青色;尺码:160/88A/L,2021-01-13 00:24:00,稍稍大了一点 ，不过就是想穿宽松点，很轻，不知道保暖效果如何？质量满意。
超***超,颜色分类:76 紫色;尺码:160/88A/L,2021-01-12 23:32:00,轻便，穿着舒服
平***3,颜色分类:09 黑色;尺码:160/88A/L,2021-01-12 18:10:43,羽绒服不错，就是之前说的赠品没有，特意在零点拍的，就觉得赠品不错。之后同事比我买的晚，还有赠品。
t***1,颜色分类:69 藏青色;尺码:165/92A/XL,2021-01-12 17:06:29,有一说一，款式满意，但是做工真的不敢恭维，线头多，还跑羽毛，朋友日本买的优衣库衣服你根本找不到线头，这国内优衣库做工太敷衍了，还是设计师合作款标注高级轻型，这样的做工我还不如买波司登，本来对优衣库做工的好感瞬间打折
咩***象,颜色分类:76 紫色;尺码:160/84A/M,2021-01-12 15:33:02,淘宝第一次买家秀送给它，大爱，修身有形，为了将就尺码而买的紫色，却出乎意料的好看，不仅不沉闷，而且很高级，很别致的深色，喜欢！174 120 的大个子，s能穿 但不能套厚毛衣 m码很合适❤️
f***5,颜色分类:76 紫色;尺码:155/80A/S,2021-01-12 13:10:01,X型款式中规中矩，颜色也比较耐看。偶尔要钻毛是唯一的遗憾。
木***0,颜色分类:09 黑色;尺码:160/84A/M,2021-01-12 10:05:22,好
c***0,颜色分类:09 黑色;尺码:155/80A/S,2021-01-12 09:19:48,够长够轻薄，零下不能穿，8岁的儿子非说好看就留下了
曾***妈,颜色分类:09 黑色;尺码:155/80A/S,2021-01-12 08:40:13,刚穿一会就好多毛毛钻出来，浮在黑色衣服表面显得衣服好脏，拉低衣服档次！
c***r,颜色分类:09 黑色;尺码:165/92A/XL,2021-01-12 00:25:45,从来没有一件羽绒服比呢大衣还吸灰的，总感觉灰蒙蒙的
h***2,颜色分类:69 藏青色;尺码:155/80A/S,2021-01-11 23:05:48,吸灰，不够时尚，有点后悔买，但是剪了吊牌。布料一般，
