displayUserNick,auctionSku,rateDate,rateContent
微***v,颜色分类:69 藏青色;尺码:150/76A/XS,2021-02-27 12:59:45,整体评价：整洁得体，适合面试 尺码推荐：160，90  s码刚合适 厚薄度：薄，初春、秋穿合适 面料品质：带点棉，不容易皱
x***u,颜色分类:01 乳白色;尺码:170/100B/XXL,2021-02-27 12:27:42,好
x***u,颜色分类:69 藏青色;尺码:170/100B/XXL,2021-02-27 12:27:42,好
l***i,颜色分类:69 藏青色;尺码:175/108C/XXXL,2021-02-23 11:01:24,面料比较柔软一些，条纹颜色有不同的。性价比还挺好的。
垄***7,颜色分类:01 乳白色;尺码:160/84A/M,2021-02-22 19:47:19,非常满意非常满意！
垄***7,颜色分类:69 藏青色;尺码:160/84A/M,2021-02-22 19:47:19,非常满意非常满意
c***7,颜色分类:69 藏青色;尺码:170/100B/XXL,2021-02-22 17:06:19,穿着很舒服👍🏻
t***3,颜色分类:69 藏青色;尺码:165/92A/XL,2021-02-21 15:27:36,太喜欢了
罗***8,颜色分类:69 藏青色;尺码:150/76A/XS,2021-02-19 09:12:45,合身，面料不皱，有垂坠感
紫***6,颜色分类:69 藏青色;尺码:165/92A/XL,2021-02-18 17:07:47,中了优衣库的毒了，买买买停不下来。看似平平无奇，穿上非常好看。
明***心,颜色分类:01 乳白色;尺码:160/84A/M,2021-02-18 00:38:25,提前备货 等天热了穿。 衬衫挺薄 夏天穿应该问题不大
竹***耳,颜色分类:69 藏青色;尺码:160/84A/M,2021-02-14 18:03:35,衬衣各种颜色的总得时不时入手几件的 春夏秋好搭配
y***g,颜色分类:69 藏青色;尺码:160/88A/L,2021-02-13 14:25:52,上身好看
l***1,颜色分类:69 藏青色;尺码:150/76A/XS,2021-02-10 16:51:04,很好，我很喜欢
凯***赢,颜色分类:69 藏青色;尺码:175/108C/XXXL,2021-02-08 17:58:54,衣服很好是我想要的，料子好，花式衬衫已经是第二件了，需要的宝宝可以入手了
m***9,颜色分类:01 乳白色;尺码:160/84A/M,2021-02-08 14:45:14,很喜欢，接着入藏青的。
q***3,颜色分类:69 藏青色;尺码:165/92A/XL,2021-02-08 13:02:37,很喜欢，也很合体，还会再来的。
三***娜,颜色分类:69 藏青色;尺码:160/88A/L,2021-02-08 12:19:06,这个长了去实体店换了m号
t***1,颜色分类:69 藏青色;尺码:160/84A/M,2021-02-07 21:43:49,云朵衫最好穿，舒适又有型。我的最爱。
c***4,颜色分类:69 藏青色;尺码:155/80A/S,2021-02-06 22:11:21,好看！
龙***铭,颜色分类:01 乳白色;尺码:150/76A/XS,2021-02-06 16:49:18,很舒服 最喜欢优衣库 看似平平无奇 细看真的耐看
梨***亭,颜色分类:01 乳白色;尺码:160/88A/L,2021-02-06 16:29:17,一般
梨***亭,颜色分类:69 藏青色;尺码:160/88A/L,2021-02-06 16:29:17,一般
z***2,颜色分类:69 藏青色;尺码:175/108C/XXXL,2021-02-06 14:24:37,👍
l***7,颜色分类:01 乳白色;尺码:160/88A/L,2021-02-05 14:53:12,还行
r***i,颜色分类:69 藏青色;尺码:160/84A/M,2021-02-05 12:37:33,不会皱的面料
大***f,颜色分类:69 藏青色;尺码:175/108C/XXXL,2021-02-05 10:18:10,很好，很合适
