displayUserNick,auctionSku,rateDate,rateContent
f***5,颜色分类:07 青灰色;尺码:175/88B/XXXL,2021-02-28 10:28:05,肥了，不过居家穿问题不大
张***健,颜色分类:07 青灰色;尺码:160/70A/L,2021-02-25 15:00:46,面料舒服，款式宽松
阿***e,颜色分类:43 黄色;尺码:160/66A/M,2021-02-24 19:56:27,泡泡纱 不是亲肤棉 剪裁不太好看 显得很宽
爱***6,颜色分类:43 黄色;尺码:160/66A/M,2021-02-23 17:11:22,ok
茉***9,颜色分类:07 青灰色;尺码:170/82A/XXL,2021-02-18 10:57:01,很舒服
t***2,颜色分类:43 黄色;尺码:160/70A/L,2021-02-05 16:44:25,喜欢裤型，颜色清爽
t***2,颜色分类:07 青灰色;尺码:160/70A/L,2021-02-03 19:56:36,质量好，物流快
