displayUserNick,auctionSku,rateDate,rateContent
a***4,颜色:06 铅灰色;尺码:180/108B/XL,2021-02-26 08:56:48,180，145斤穿这个差不多，买L的太小
南***侠,颜色:64 湖蓝色;尺码:175/100A/L,2021-02-06 20:29:05,衣服还可以，但竟然用韵达的快递，并且寄过来太皱了，衣服质量还是可以的。
o***9,颜色:01 乳白色;尺码:175/100A/L,2021-02-05 13:54:02,大品牌真是厉害 发错货了还得等个四五天审核 然后告诉我退货 为什么不能第一时间就告诉我可以退货 整那么多程序就是为了让顾客闹心是吧 我有一天等了两个多小时也没有客服回复我 太让人寒心了   第一次买优衣库的产品 也是最后一次了 这辈子都不想买优衣库的东西了 希望你们能提高自己的服务质量 不要让喜欢你们支持你们的顾客寒心
c***7,颜色:64 湖蓝色;尺码:175/100A/L,2021-01-31 14:26:18,修身的，按照身高买，从来不会错
来***6,颜色:64 湖蓝色;尺码:175/100A/L,2021-01-30 10:33:01,挺好。质感比纯棉买的好，129入手。
平***求,颜色:64 湖蓝色;尺码:175/100A/L,2021-01-29 22:22:15,修身版偏紧一点，式样一般般。
t***s,颜色:06 铅灰色;尺码:175/100A/L,2021-01-28 13:35:48,优衣库的衬衣还有什么好说的，尺码合适价格合适买就对了
雨***1,颜色:06 铅灰色;尺码:175/100A/L,2021-01-25 12:16:30,非常合身，颜色也很好
j***b,颜色:64 湖蓝色;尺码:170/92A/M,2021-01-17 14:04:07,经常在优衣库买衣服，已经十多年了，衣服便宜但质量好，版型也符合亚洲人的体型，很合适、很舒适，推荐给大家
j***b,颜色:06 铅灰色;尺码:170/92A/M,2021-01-17 14:02:13,非常好，买了优衣库的衣服很多件了，这次一起买了两件，修身版，也很舒服结实，容易打理，推荐给大家，可以到店里试一下
笑***双,颜色:06 铅灰色;尺码:165/84A/S,2021-01-05 12:32:09,不错
淘***杨,颜色:01 乳白色;尺码:175/100A/L,2021-01-05 08:08:07,不错哟
大***爷,颜色:01 乳白色;尺码:165/84A/S,2020-12-25 22:13:40,还没穿，应该挺好看的
5***1,颜色:06 铅灰色;尺码:165/84A/S,2020-12-09 16:49:16,很好 又买一件
d***a,颜色:68 深蓝色;尺码:170/92A/M,2020-12-06 21:32:10,此用户没有填写评论!
k***7,颜色:01 乳白色;尺码:180/108B/XL,2020-11-27 11:25:13,昨天收到货，我买的是原价货，到货包装就一个破了的塑料袋，里面衬衫都没有塑料卡扣，而且明显是重新折叠过的，和原来的折叠痕迹都不一样，明显是别人退的货原样就发来了。我买的又不是特价处理，旗舰店就这么买东西啊。联系客服，就只有机器回答，没人机会。果断差评！
高***娜,颜色:06 铅灰色;尺码:175/100A/L,2020-11-26 18:46:14,优衣库衣服质量还可以，就是衣服较长
刘***1,颜色:06 铅灰色;尺码:175/100A/L,2020-11-12 20:49:28,刚买完就降价了60多，关键是15条以内保价还不管用。吃了哑巴亏无处申诉。还是京东好！
s***7,颜色:06 铅灰色;尺码:180/108B/XL,2020-11-12 11:52:33,有点买大了，身高175cm，体重80公斤，买的180码会大了些，选择175会更合适
s***7,颜色:01 乳白色;尺码:180/108B/XL,2020-11-12 11:52:33,有点买大了，身高175cm，体重80公斤，买的180码会大了些，选择175会更合适
s***3,颜色:64 湖蓝色;尺码:170/92A/M,2020-10-27 18:41:46,此用户没有填写评论!
品***旅,颜色:68 深蓝色;尺码:170/92A/M,2020-10-24 18:06:09,非常好 一般 可以 一般 可以
c***n,颜色:64 湖蓝色;尺码:170/92A/M,2020-10-21 16:31:10,修身
m***0,颜色:06 铅灰色;尺码:175/100A/L,2020-10-19 18:32:25,不错
吴***7,颜色:64 湖蓝色;尺码:165/84A/S,2020-10-19 15:16:05,此用户没有填写评论!
殷***丸,颜色:64 湖蓝色;尺码:175/100A/L,2020-10-14 22:22:51,好评
m***6,颜色:01 乳白色;尺码:175/100A/L,2020-10-13 00:14:18,不知道买什么的生活就买优衣库 一般不会出错
演***鱼,颜色:64 湖蓝色;尺码:170/92A/M,2020-10-10 21:21:22,173 63 穿M号合适
我***k,颜色:64 湖蓝色;尺码:175/100A/L,2020-10-09 21:36:24,非常棒
我***k,颜色:06 铅灰色;尺码:175/100A/L,2020-10-08 14:19:10,非常棒很喜欢和以前买的一样好
电***5,颜色:64 湖蓝色;尺码:175/100A/L,2020-10-07 20:49:26,不错
电***5,颜色:06 铅灰色;尺码:175/100A/L,2020-10-07 20:48:57,不错，质量好
t***9,颜色:01 乳白色;尺码:170/92A/M,2020-10-01 21:46:43,版型合身，上身效果不错
郎***狼,颜色:64 湖蓝色;尺码:185/128C/XXXXL,2020-10-01 11:07:06,帮人代买的，等了好几天才发货。收到后反馈说可以的，可以的是什么意思？那应该是好评吧？那就好评。反正多次在这购买衣服了&hellip;&hellip;
咚***泡,颜色:01 乳白色;尺码:160/76A/XS,2020-09-22 10:18:51,跟去年的一件一毛一样
c***5,颜色:01 乳白色;尺码:170/92A/M,2020-08-24 16:35:28,不错 挺喜欢的
q***8,颜色:68 深蓝色;尺码:160/76A/XS,2020-08-24 01:17:29,很好很不错
飞***月,颜色:06 铅灰色;尺码:170/92A/M,2020-08-15 13:45:26,此用户没有填写评论!
t***6,颜色:06 铅灰色;尺码:175/100A/L,2020-08-13 22:15:02,等了好久到129 灰色牛津纺 可
王***7,颜色:64 湖蓝色;尺码:175/100A/L,2020-08-13 12:42:30,身高184体重72，码数L正好，修身版型，好看，比无印良品软一些。
t***3,颜色:12 桃红色;尺码:180/108B/XL,2020-08-10 14:11:39,优衣库，一直是我信赖的品牌，非常满意，下次需要还会再买。
