displayUserNick,auctionSku,rateDate,rateContent
温***，,颜色:09 黑色;尺码:185/112C/XXL,2021-03-05 12:13:59,面料太硬了
天***儿,颜色:09 黑色;尺码:185/120C/XXXL,2021-03-05 11:00:15,好
雨***0,颜色:68 深蓝色;尺码:175/100A/L,2021-03-05 06:09:30,好
从***长,颜色:00 白色;尺码:170/92A/M,2021-03-04 22:05:57,面料比较厚实，试穿的时候有点皱，172cm，70kg，感觉衣长有点短，但穿起来还是宽松的，估计L的话反而会有点太大，会松松垮垮，M刚好合身
w***8,颜色:00 白色;尺码:165/84A/S,2021-03-04 17:28:04,合适
t***2,颜色:30 浅米色;尺码:165/84A/S,2021-03-04 15:06:53,买习惯了优衣库的衣服，尺寸款式比较喜欢。轻松购买，唯一就是没有优惠活动。
l***6,颜色:34 驼色;尺码:175/100A/L,2021-03-04 12:43:33,非常好
3***店,颜色:00 白色;尺码:175/100A/L,2021-03-04 10:43:30,质量很好
鱼***乐,颜色:34 驼色;尺码:185/112C/XXL,2021-03-03 21:07:21,穿起很舒服。
柠***点,颜色:00 白色;尺码:175/100A/L,2021-03-03 17:36:09,尺码不对 可以线下换货
x***6,颜色:68 深蓝色;尺码:175/100A/L,2021-03-03 14:37:02,厚实
小***8,颜色:00 白色;尺码:185/112C/XXL,2021-03-02 22:04:15,买的有点大，但是长度刚好
王***3,颜色:00 白色;尺码:165/84A/S,2021-03-02 18:48:04,穿着很舒服
王***3,颜色:68 深蓝色;尺码:165/84A/S,2021-03-02 18:48:04,穿着很舒服
王***3,颜色:68 深蓝色;尺码:180/108B/XL,2021-03-02 18:48:04,穿着很舒服
w***a,颜色:34 驼色;尺码:180/108B/XL,2021-03-02 15:53:33,很好看
平***3,颜色:00 白色;尺码:180/108B/XL,2021-03-02 13:17:08,稍稍有点胖，不想换了
白***y,颜色:68 深蓝色;尺码:185/112C/XXL,2021-03-02 00:50:37,质量是真的一般，还有色差
l***2,颜色:00 白色;尺码:165/84A/S,2021-03-01 23:32:19,质量好，打底单穿俱佳
今***见,颜色:00 白色;尺码:160/76A/XS,2021-03-01 22:20:48,好看！
s***y,颜色:00 白色;尺码:185/112C/XXL,2021-03-01 22:08:28,很棒 发货很快
s***y,颜色:30 浅米色;尺码:185/112C/XXL,2021-03-01 22:08:28,很棒 发货很快
s***y,颜色:09 黑色;尺码:185/112C/XXL,2021-03-01 22:08:28,很棒 发货很快
p***n,颜色:68 深蓝色;尺码:185/120C/XXXL,2021-03-01 19:37:42,不该信评论的，结果买的有些肥了！
y***u,颜色:30 浅米色;尺码:170/92A/M,2021-03-01 18:06:59,材质结实，手感好，很得劲，物流也快，性价比很高，值得购买
s***a,颜色:00 白色;尺码:170/92A/M,2021-03-01 17:20:39,同样款式的白T，这件比前两年买的薄了&hellip;&hellip;
t***0,颜色:00 白色;尺码:160/76A/XS,2021-03-01 14:22:00,上身效果：喜欢简洁休闲 158   47   xs也很宽松舒适 面料品质：真的是百分百纯棉吗 摸了好像没有我其他t恤那么舒服&hellip;&hellip;
t***4,颜色:09 黑色;尺码:175/100A/L,2021-03-01 13:39:53,好赞
纯***4,颜色:09 黑色;尺码:175/100A/L,2021-03-01 12:56:06,整体评价：坚持每年一件优衣库T的我今年很喜欢
走***额,颜色:68 深蓝色;尺码:170/92A/M,2021-03-01 12:54:35,不错，质量还可以，
x***2,颜色:68 深蓝色;尺码:175/100A/L,2021-03-01 07:13:36,其它都好，就是快递不免
u***叭,颜色:09 黑色;尺码:170/92A/M,2021-02-28 17:55:34,很合身不错哦
瓜***地,颜色:29 暗橙色;尺码:180/108B/XL,2021-02-28 17:11:59,还可以
t***7,颜色:29 暗橙色;尺码:170/92A/M,2021-02-28 11:29:31,性价比非常高🍀，可以放心购买👍，做工非常精致🌈，值得购买😜！而且这个系列的衣服真的是闭着眼睛买，我都不知道买了多少件了
t***7,颜色:68 深蓝色;尺码:175/100A/L,2021-02-27 20:17:49,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！
z***4,颜色:00 白色;尺码:170/92A/M,2021-02-27 20:12:33,衣服太短了，身高165买的L码都短
t***5,颜色:00 白色;尺码:170/92A/M,2021-02-27 19:02:18,面料有点硬
t***0,颜色:09 黑色;尺码:165/84A/S,2021-02-27 12:31:58,*丝哈哈哈哈
t***2,颜色:00 白色;尺码:170/92A/M,2021-02-27 12:25:53,有点硬硬的，瘦子也能撑起来
t***1,颜色:68 深蓝色;尺码:185/128C/XXXXL,2021-02-26 19:45:13,一如既往的很棒，物美价廉。
t***1,颜色:09 黑色;尺码:185/128C/XXXXL,2021-02-26 19:45:13,一如既往的很棒，物美价廉。
z***7,颜色:00 白色;尺码:175/100A/L,2021-02-26 19:41:58,身高178厘米体重73公斤，尺码宽松。
z***7,颜色:09 黑色;尺码:175/100A/L,2021-02-26 19:41:58,身高178厘米体重73公斤，尺码宽松。
泽***0,颜色:68 深蓝色;尺码:185/112C/XXL,2021-02-26 16:26:16,收到货，第一时间拆包装，质量非常好，与卖家描述一致，完全超出我的期望值，包装很仔细、严实，总的来说这次是很满意的一次购物，感谢卖家。
n***y,颜色:00 白色;尺码:165/84A/S,2021-02-26 16:21:06,不错，可内搭可单穿&hellip;肩窄的建议买xs
余***梅,颜色:29 暗橙色;尺码:165/84A/S,2021-02-26 11:05:50,质量、做工好！
t***0,颜色:00 白色;尺码:175/100A/L,2021-02-26 10:53:52,材质特性：面料***，很适合搭配
t***1,颜色:68 深蓝色;尺码:185/120C/XXXL,2021-02-26 09:53:01,OK的
j***9,颜色:29 暗橙色;尺码:160/76A/XS,2021-02-26 08:27:56,款式好，先买男款再自己回购两件
j***9,颜色:00 白色;尺码:160/76A/XS,2021-02-26 08:27:55,款式好，先买男款再自己回购两件
t***0,颜色:68 深蓝色;尺码:170/92A/M,2021-02-25 23:27:38,还不错
l***6,颜色:68 深蓝色;尺码:180/108B/XL,2021-02-25 20:41:16,衣服刚买来还有点皱，衣服上身很舒服，也很有高级感，材质厚实但是不闷热，摸上去很有质感，而且有点像薄款卫衣的感觉，很值得入手总之很棒，会继续入手。
丶***i,颜色:09 黑色;尺码:185/112C/XXL,2021-02-25 17:59:01,趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！
n***9,颜色:09 黑色;尺码:180/108B/XL,2021-02-24 22:34:30,衣服收到真是惊喜啊！没想到能买到这么满意的衣服，面料特别舒服，无色差，穿着也很合身舒适！大家可以放心购买，必须好评。
g***5,颜色:29 暗橙色;尺码:180/108B/XL,2021-02-24 21:14:24,物流速度很快，今天戴着做卧推稳定性很好，平时冲不上去的重量戴上能做起来了，好物值得购买！
泽***0,颜色:68 深蓝色;尺码:185/120C/XXXL,2021-02-24 19:32:35,收到货，第一时间拆包装，质量非常好，与卖家描述一致，完全超出我的期望值，包装很仔细、严实，总的来说这次是很满意的一次购物，感谢卖家。
g***6,颜色:09 黑色;尺码:185/120C/XXXL,2021-02-24 19:07:25,很ok 换码也超级方便
没***业,颜色:09 黑色;尺码:175/100A/L,2021-02-24 16:36:34,好
高***攻,颜色:09 黑色;尺码:175/100A/L,2021-02-24 15:07:13,可以的
s***k,颜色:09 黑色;尺码:180/108B/XL,2021-02-24 13:21:26,大小合适，试样满意！
s***k,颜色:68 深蓝色;尺码:180/108B/XL,2021-02-24 13:21:26,衣服大小合适，试样满意！
t***1,颜色:34 驼色;尺码:180/108B/XL,2021-02-23 10:55:49,非常，颜色尺码都合适
t***1,颜色:68 深蓝色;尺码:180/108B/XL,2021-02-23 10:55:49,非常好，颜色尺码都合适
x***5,颜色:68 深蓝色;尺码:180/108B/XL,2021-02-23 09:32:11,质量很好 尺码准 i了i了
西***卜,颜色:09 黑色;尺码:175/100A/L,2021-02-23 09:07:28,好
t***1,颜色:68 深蓝色;尺码:170/92A/M,2021-02-23 08:30:23,版型很好
楠***7,颜色:00 白色;尺码:180/108B/XL,2021-02-22 22:43:25,好
暖***4,颜色:00 白色;尺码:180/108B/XL,2021-02-22 22:23:31,给老公买的，他穿正好，自己试了试也好喜欢，优衣库男款果然比女款好看
t***0,颜色:68 深蓝色;尺码:175/100A/L,2021-02-22 21:24:40,可以 过年有点热急用
最***光,颜色:00 白色;尺码:175/100A/L,2021-02-22 20:03:03,真的不错，准备再买两件
最***光,颜色:09 黑色;尺码:175/100A/L,2021-02-22 20:03:03,真的不错，准备再买两件
鼠***己,颜色:30 浅米色;尺码:165/84A/S,2021-02-22 19:18:36,看着挺好，厚实，米白色
t***1,颜色:09 黑色;尺码:185/128C/XXXXL,2021-02-22 19:00:10,客服服务太垃圾，我说八句才回我几个字什么玩意
兔***丽,颜色:00 白色;尺码:165/84A/S,2021-02-22 16:09:16,好，😃超级好用！还很美观！墙裂推荐！有需要再回购！
d***6,颜色:09 黑色;尺码:170/92A/M,2021-02-22 12:32:54,第三件了不多说
t***8,颜色:09 黑色;尺码:170/92A/M,2021-02-22 11:16:17,面料紧实手感好 衣长稍短些
t***8,颜色:34 驼色;尺码:170/92A/M,2021-02-22 11:14:47,面料感觉紧实 手感好衣长稍短
我***2,颜色:00 白色;尺码:170/92A/M,2021-02-22 09:45:21,挺好
t***7,颜色:00 白色;尺码:185/128C/XXXXL,2021-02-21 23:13:46,非常好👍
t***7,颜色:34 驼色;尺码:170/92A/M,2021-02-21 17:35:10,版型很好，就是比其他的衣服大一点，而且产地不同尺码也不一样，越南产的m码和国内的l码衣长差不多，穿上很好看，女朋友都一直在夸
n***n,颜色:30 浅米色;尺码:180/108B/XL,2021-02-21 11:23:46,款式，质量，品质都可以，要是在买大一号就行了，我觉得在宽松些就更好了，虽然买的尺码有一点宽松，但是我喜欢更宽松的
y***n,颜色:09 黑色;尺码:175/100A/L,2021-02-21 11:23:09,满意
y***n,颜色:29 暗橙色;尺码:175/100A/L,2021-02-21 11:23:09,满意
y***n,颜色:68 深蓝色;尺码:175/100A/L,2021-02-21 11:23:09,满意
l***8,颜色:09 黑色;尺码:180/108B/XL,2021-02-21 09:56:51,非常好
