displayUserNick,auctionSku,rateDate,rateContent
t***1,主要颜色:00 白色;尺码:160/88A/L,2021-02-27 09:59:20,喜欢
丰***1,主要颜色:08 深灰色;尺码:160/84A/M,2021-02-27 09:09:47,打底不错
6***嘉,主要颜色:09 黑色;尺码:155/80A/S,2021-02-26 23:03:10,打底nice
g***3,主要颜色:00 白色;尺码:160/84A/M,2021-02-26 19:26:25,整体评价：不错，但容易脏，不好洗到很白的样子 版型风格：宽松 面料材质：棉
g***3,主要颜色:46 鹅黄色;尺码:160/84A/M,2021-02-26 19:25:46,整体评价：好 版型风格：随身 面料材质：棉
m***x,主要颜色:00 白色;尺码:155/80A/S,2021-02-26 16:42:34,之前在店里买到了这款的灰色，一直想入其他颜色，终于等到补货了，立马又买了一黑一白，喜欢！
m***x,主要颜色:09 黑色;尺码:155/80A/S,2021-02-26 16:42:34,之前在店里买到了这款的灰色，一直想入其他颜色，终于等到补货了，立马又买了一黑一白，喜欢！
带***0,主要颜色:71 浅蓝紫色;尺码:165/92A/XL,2021-02-26 16:18:04,第二件了，真的很舒适，之前买了件黑色
天***t,主要颜色:46 鹅黄色;尺码:160/84A/M,2021-02-26 15:50:47,东西不错上身很舒服版型合适！
乔***帖,主要颜色:00 白色;尺码:160/88A/L,2021-02-26 14:06:34,跟我想的不太一样。不能只看图片。
t***2,主要颜色:38 深褐色;尺码:160/88A/L,2021-02-26 00:35:08,衣服款式简洁，面料柔软，颜色漂亮，穿着舒适大方，性价比高买，推荐购买。
p***8,主要颜色:71 浅蓝紫色;尺码:165/92A/XL,2021-02-25 23:21:14,喜欢
t***8,主要颜色:09 黑色;尺码:160/88A/L,2021-02-25 23:00:16,还可以
牛***哒,主要颜色:09 黑色;尺码:165/92A/XL,2021-02-25 20:24:58,神仙打底，穿起来显瘦又舒服，性价比高
开***猪,主要颜色:46 鹅黄色;尺码:155/80A/S,2021-02-25 17:52:00,买了三件了
t***5,主要颜色:08 深灰色;尺码:165/92A/XL,2021-02-25 14:52:15,很好
杨***8,主要颜色:46 鹅黄色;尺码:160/88A/L,2021-02-25 10:44:22,挺好的，优衣库的衣服就是耐穿，买了两件
杨***8,主要颜色:38 深褐色;尺码:160/88A/L,2021-02-25 10:44:22,挺好的，买了两件
t***0,主要颜色:09 黑色;尺码:160/84A/M,2021-02-25 10:43:03,一直想要找的打底 买了好多件 希望以后可以出更全的颜色！ 163 104买的m稍微有些紧 l比较合适
t***8,主要颜色:38 深褐色;尺码:160/88A/L,2021-02-25 07:13:01,有点薄 一般吧
t***8,主要颜色:00 白色;尺码:160/88A/L,2021-02-25 07:13:01,有点薄 一般吧
乐***3,主要颜色:09 黑色;尺码:160/84A/M,2021-02-25 05:34:51,这款式己是第三件了，舒适亲肤好搭
荷***陆,主要颜色:71 浅蓝紫色;尺码:160/84A/M,2021-02-24 18:27:19,和实体店买的一模一样，虽然没什么颜色可以挑选，价格还是很优惠的
t***2,主要颜色:00 白色;尺码:160/88A/L,2021-02-24 17:10:25,内搭可以。质量不如以前
猪***儿,主要颜色:09 黑色;尺码:165/92A/XL,2021-02-24 14:45:48,质量好
猪***儿,主要颜色:71 浅蓝紫色;尺码:165/92A/XL,2021-02-24 14:45:48,质量好
孟***晨,主要颜色:38 深褐色;尺码:160/88A/L,2021-02-24 13:24:10,面料柔软，贴身穿很舒服，颜色很雅致。
国***1,主要颜色:46 鹅黄色;尺码:160/88A/L,2021-02-24 11:26:32,优衣库的衣服质量没得说，很好。
酸***2,主要颜色:38 深褐色;尺码:160/84A/M,2021-02-24 11:19:51,好看 百搭
b***t,主要颜色:08 深灰色;尺码:160/84A/M,2021-02-24 11:04:40,我的身高体重：162/54 喜欢，59拍的，刚拍完79了。线上拍线下取货。
t***0,主要颜色:00 白色;尺码:155/80A/S,2021-02-24 09:17:45,很柔软，穿到身上很舒服。
非***心,主要颜色:09 黑色;尺码:155/80A/S,2021-02-24 08:17:01,目前看觉得挺好。
非***心,主要颜色:00 白色;尺码:155/80A/S,2021-02-24 08:15:46,挺好的
x***9,主要颜色:38 深褐色;尺码:160/88A/L,2021-02-23 18:26:14,百搭款，很好
楚***落,主要颜色:38 深褐色;尺码:155/80A/S,2021-02-23 16:28:41,好看
艳***8,主要颜色:46 鹅黄色;尺码:160/84A/M,2021-02-23 14:41:49,好评
林***5,主要颜色:00 白色;尺码:160/88A/L,2021-02-23 14:06:08,质量非常好 穿着也舒服
林***5,主要颜色:38 深褐色;尺码:160/88A/L,2021-02-23 14:06:08,质量非常好 穿着也舒服
