displayUserNick,auctionSku,rateDate,rateContent
y***g,主要颜色:13 玫红色;尺码:160/84A/M,2021-02-23 13:42:09,稍大一点，夏天穿正合适 无 无 可以 正好
s***g,主要颜色:13 玫红色;尺码:160/84A/M,2021-02-15 17:44:18,买大一码不显肉，产后运动做起来，这个价位非常不错。
王***贝,主要颜色:13 玫红色;尺码:160/84A/M,2021-02-04 19:17:03,好
c***8,主要颜色:13 玫红色;尺码:155/80A/S,2020-11-18 09:13:43,非常好
叮***1,主要颜色:13 玫红色;尺码:155/80A/S,2020-11-10 16:34:42,还行
t***6,主要颜色:13 玫红色;尺码:160/88A/L,2020-10-30 18:50:25,此用户没有填写评论!
p***l,主要颜色:13 玫红色;尺码:155/80A/S,2020-10-20 16:35:33,不错不错
h***o,主要颜色:13 玫红色;尺码:160/84A/M,2020-10-17 11:04:26,真的好无语衣服第一次洗后，发现两个衣袖很多小洞。
温***9,主要颜色:13 玫红色;尺码:165/92A/XL,2020-10-15 08:38:12,衣服非常的好，码数标准，五星好评
陌***州,主要颜色:63 天蓝色;尺码:160/88A/L,2020-10-14 20:30:38,挺好穿的，就是容易勾丝。165，56买的L比较宽松，M也可以穿。
o***1,主要颜色:63 天蓝色;尺码:160/84A/M,2020-10-14 16:35:35,好，发货慢。
婵***陈,主要颜色:63 天蓝色;尺码:160/84A/M,2020-10-12 19:56:51,不错，经济又实惠，很喜欢。
l***1,主要颜色:13 玫红色;尺码:155/80A/S,2020-10-12 17:16:19,本人有小肚腩，稍显。买大一码可能更舒服。下次有活动再买一件大一码就
l***n,主要颜色:13 玫红色;尺码:160/88A/L,2020-10-09 11:12:07,160cm，130斤，这个码宽松。不是那种冰冰凉的速干材质，还不错
w***5,主要颜色:13 玫红色;尺码:160/88A/L,2020-10-09 02:32:55,衣服很合适！
t***2,主要颜色:13 玫红色;尺码:160/88A/L,2020-10-07 17:10:51,大小合适，不错，继续回购一件
漫***琦,主要颜色:13 玫红色;尺码:160/88A/L,2020-10-07 14:12:47,衣服质量不错，透气又凉爽尺寸也刚好适合，一直喜欢优衣库的衣服
c***j,主要颜色:63 天蓝色;尺码:165/92A/XL,2020-10-05 08:58:35,不错，但确实反面会有线头，不知道是抽丝还是什么，不影响穿，我已经给洗了。
c***j,主要颜色:13 玫红色;尺码:165/92A/XL,2020-10-05 08:58:35,不错，但确实反面会有线头，不知道是抽丝还是什么，不影响穿，我已经给洗了。
l***5,主要颜色:13 玫红色;尺码:155/80A/S,2020-10-03 02:56:41,合身，好看，喜欢，好评
w***5,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-09-20 14:38:37,还行。
来***主,主要颜色:13 玫红色;尺码:160/84A/M,2020-09-19 08:57:46,颜色还不错，就是尺寸比图上标的大，比同店另一款大出一圈，想要合适的可以买小一号
h***i,主要颜色:13 玫红色;尺码:165/92A/XL,2020-09-16 22:28:23,挺好
魔***宝,主要颜色:13 玫红色;尺码:160/88A/L,2020-09-15 23:29:42,刚买没收到货就搞活动免邮，懒得退了
王***3,主要颜色:63 天蓝色;尺码:160/84A/M,2020-09-11 22:56:49,样式好看，穿上也很舒服。
一***9,主要颜色:13 玫红色;尺码:165/92A/XL,2020-09-11 10:55:45,第三次购买，这次买是送给朋友的，不论是质量还是颜色都非常好，优衣库信得过的品牌！
p***n,主要颜色:13 玫红色;尺码:165/92A/XL,2020-09-09 16:32:35,性价比高，但是白色一直没货
p***n,主要颜色:13 玫红色;尺码:165/92A/XL,2020-09-09 16:32:23,性价比高，但是白色一直没货
m***v,主要颜色:13 玫红色;尺码:155/80A/S,2020-09-09 10:15:17,码数正常，很好穿，凉快舒服。
地***葵,主要颜色:63 天蓝色;尺码:160/84A/M,2020-09-06 21:58:27,挺好
s***9,主要颜色:13 玫红色;尺码:160/84A/M,2020-09-06 20:44:04,舒服好穿，性价比高，速干
奇***5,主要颜色:63 天蓝色;尺码:165/92A/XL,2020-09-06 19:38:29,舒服，不错
t***7,主要颜色:63 天蓝色;尺码:165/92A/XL,2020-09-06 10:52:49,挺好的
t***7,主要颜色:13 玫红色;尺码:165/92A/XL,2020-09-06 10:52:26,挺好的
若***念,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-09-04 21:12:53,质量不错，跟图片无差，打算运动时穿
大***p,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-09-04 18:21:30,好
阿***3,主要颜色:13 玫红色;尺码:160/84A/M,2020-09-04 15:13:28,很满意
扶***服,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-09-04 11:00:28,料子很舒服，尺码正合适，颜色也显年轻。
d***h,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-09-03 14:21:35,宝贝很满意
显***标,主要颜色:13 玫红色;尺码:160/88A/L,2020-09-03 13:37:56,很好
p***d,主要颜色:13 玫红色;尺码:160/88A/L,2020-09-03 11:49:37,速干的
小***8,主要颜色:13 玫红色;尺码:160/84A/M,2020-09-03 09:54:31,还可以吧，比较舒适透气，颜色一般般
海***莫,主要颜色:13 玫红色;尺码:160/88A/L,2020-09-02 22:20:15,质量还不错
k***1,主要颜色:13 玫红色;尺码:165/92A/XL,2020-09-02 19:00:21,蛮好的！颜色好看！价格优惠！有活动再买一件换着穿
虎***a,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-09-01 19:39:07,跑步穿，实体店没大号了，就从网上买了，穿着很合身。
唔***m,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-08-31 21:48:58,帮同事买的
l***e,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-08-31 21:20:53,不错的颜色
m***i,主要颜色:13 玫红色;尺码:160/88A/L,2020-08-31 15:13:44,"很舒服的, 只是顏色不太適合我"
大***星,主要颜色:13 玫红色;尺码:160/84A/M,2020-08-31 12:09:31,满意、正品优衣库！
p***0,主要颜色:13 玫红色;尺码:160/88A/L,2020-08-30 23:51:57,用来运动的，搞活动是搞的，非常质优价廉，优衣库是我的挚爱，谢谢哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
魔***宝,主要颜色:13 玫红色;尺码:160/88A/L,2020-08-30 10:41:08,不错
l***2,主要颜色:13 玫红色;尺码:160/88A/L,2020-08-30 09:02:07,不错！但是这线头是怎么回事？不光我一个人有
悠***居,主要颜色:13 玫红色;尺码:160/84A/M,2020-08-29 20:56:52,优衣库，闭眼入，都已中了它的毒
清***n,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-08-29 20:52:49,不错，质量很好
倾***光,主要颜色:13 玫红色;尺码:160/88A/L,2020-08-29 14:04:28,挺好的 速干材质 打算去健身房锻炼穿
x***8,主要颜色:13 玫红色;尺码:160/88A/L,2020-08-29 13:54:14,买大了，懒得换给妈妈穿
琳***9,主要颜色:63 天蓝色;尺码:165/92A/XL,2020-08-29 13:36:08,宽松版型 适合运动穿 容易勾丝 透气性好。有点小瑕疵 出于喜欢留下 谢谢！
s***8,主要颜色:13 玫红色;尺码:155/80A/S,2020-08-29 09:12:58,好，颜色很衬肤色
s***x,主要颜色:13 玫红色;尺码:160/84A/M,2020-08-28 17:44:39,价廉物美，穿着跑步最适合。
m***2,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-08-28 14:23:51,此用户没有填写评论!
k***d,主要颜色:13 玫红色;尺码:160/88A/L,2020-08-27 16:33:00,去优衣库的实体店买，没有我穿的号码，店员让我扫了个二维码，就从网上买了。舒适度不如去年闺女从青岛市区的优衣库实体店里买的透气
荷***央,主要颜色:13 玫红色;尺码:165/92A/XL,2020-08-26 19:20:22,比较薄的那种，还可以
一***9,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-08-26 19:06:13,第二次购买颜色宜人，美观大方，优衣库商品就是棒！
u***g,主要颜色:13 玫红色;尺码:160/84A/M,2020-08-25 22:11:27,美
z***n,主要颜色:13 玫红色;尺码:155/80A/S,2020-08-25 17:36:35,"还行，有点勾丝。 See, I wear Zan Flowers on my head, in full bloom along the way all the way  Frequently missed some, but also deeply moved by wind, frost, snow or rain  Prajna Paramita, soon as soon as life be beautiful like summer flowers and death like autumn leaves Also care about what has"
y***彦,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-08-24 23:51:11,不错不错，穿着舒服
兰***郁,主要颜色:13 玫红色;尺码:160/88A/L,2020-08-24 19:30:45,颜色好看，162，130斤穿L码合适，想宽松一点买XL码
茶***e,主要颜色:13 玫红色;尺码:160/88A/L,2020-08-24 16:40:36,此用户没有填写评论!
巴***9,主要颜色:13 玫红色;尺码:170/100B/XXL,2020-08-24 12:17:35,物流给力，次日达，尺码准，面料透气舒适，门店没有的码线上有！
一***9,主要颜色:13 玫红色;尺码:165/92A/XL,2020-08-24 11:26:16,刚收到，是我想要的，颜色红而不艳，庄重大方，试穿合体舒服，不贴身，优衣库的产品穿就是放心。
